ID,wt_a,dhh_a,m/w,log
535,0.7961742201077061,0.6658687819784777,0.84,-0.2515387669959645
542,0.7356423862665886,0.4173964497041421,0.57,-0.8109661756099832
546,0.7391304347826086,0.5872201492537313,0.79,-0.3400754415976217
553,0.6538573366931576,0.4517953507679535,0.69,-0.5353317329965557
557,0.7965487382483919,0.6210406604515332,0.78,-0.3584539709124763
565,0.5992814024992242,0.2870572463234994,0.48,-1.0588936890535685
566,0.934598715938694,0.7611036413899234,0.81,-0.3040061868900999
569,0.5580275081138524,0.2641843998371213,0.47,-1.0892673380970874
570,0.6406937287922584,0.3688601665971773,0.58,-0.7858751946471527
577,0.6291626674888811,0.30439747207814605,0.48,-1.0588936890535685
578,0.8743520733652312,0.5315113717956181,0.61,-0.7131188522118385
579,0.6373885918003566,0.4420795795795796,0.69,-0.5353317329965557
593,0.69793474488025,0.4582619215646738,0.66,-0.5994620704162712
594,0.6689178692381783,0.5869868618580358,0.88,-0.18442457113742744
598,0.9248554913294798,0.8859544622825111,0.96,-0.058893689053568565
602,0.4927908884401817,0.316057166876839,0.64,-0.6438561897747246
605,0.6841802737742959,0.4677977319860566,0.68,-0.5563933485243852
606,0.7763377573907617,0.5286443436148704,0.68,-0.5563933485243852
610,0.7856971947868836,0.7212277499850626,0.92,-0.12029423371771177
612,0.5172143974960877,0.324472891566265,0.63,-0.6665762662748083
615,0.8085851648351648,0.5835354738700463,0.72,-0.47393118833241243
619,0.8493475274725275,0.5800532290343208,0.68,-0.5563933485243852
623,0.8257965636847624,0.5568607068607068,0.67,-0.5777669993169522
626,0.4811809969889595,0.2890833016356029,0.6,-0.7369655941662062
628,0.8549302571195663,0.7042116570986439,0.82,-0.2863041851566411
630,0.6213219631344259,0.3411256582879439,0.55,-0.862496476250065
632,0.8294573643410853,0.7295081967213115,0.88,-0.18442457113742744
634,0.7324136726305355,0.4353378582897509,0.59,-0.7612131404128835
640,0.7627292988170753,0.34631462228445536,0.45,-1.15200309344505
650,0.7655707558230552,0.4818652220386746,0.63,-0.6665762662748083
655,0.6677779651909085,0.26981401274065864,0.4,-1.3219280948873622
662,0.6611258497761565,0.275945709750486,0.42,-1.2515387669959646
667,0.6786723163841808,0.4617171554409712,0.68,-0.5563933485243852
669,0.3590047340097917,0.11090152001377562,0.31,-1.6896598793878495
683,0.6655823031880286,0.38365703101475457,0.58,-0.7858751946471527
684,0.7590452117434374,0.318359886774209,0.42,-1.2515387669959646
685,0.8845883356737002,0.8342870284357145,0.94,-0.08926733809708741
686,0.634483419887842,0.355151475355447,0.56,-0.8365012677171204
696,0.6350678733031674,0.3673015580376865,0.58,-0.7858751946471527
699,0.7897121618807744,0.6131816881625782,0.78,-0.3584539709124763
700,0.7227041033047319,0.5138996180652957,0.71,-0.49410907027004275
702,0.3374217085545662,0.12219364852334208,0.36,-1.4739311883324124
706,0.7635548202815008,0.4105758790612211,0.54,-0.888968687611256
707,0.8126630980260956,0.6191782084078219,0.76,-0.3959286763311392
713,0.6287749287749287,0.5160506055558057,0.82,-0.2863041851566411
720,0.48991405435894503,0.3457841672890217,0.71,-0.49410907027004275
721,0.6719248227482462,0.3579406896377444,0.53,-0.9159357352115255
723,0.9127925593851888,0.741158825438775,0.81,-0.3040061868900999
727,0.9012248929963864,0.8059315327931051,0.89,-0.16812275880832692
729,0.7318554396423249,0.4127331032088074,0.56,-0.8365012677171204
731,0.8133971291866029,0.5682188368305068,0.7,-0.5145731728297583
732,0.6766524117280839,0.529484262419416,0.78,-0.3584539709124763
733,0.7602123486269827,0.4684959349593496,0.62,-0.6896598793878495
736,0.511342214402413,0.17458735204842218,0.34,-1.5563933485243853
739,0.25760416666666663,0.10021482813749,0.39,-1.3584539709124763
741,0.6487179487179486,0.3782116581777024,0.58,-0.7858751946471527
747,0.3976113586839161,0.1289928816246632,0.32,-1.6438561897747246
750,0.8663407404883783,0.5531000468063405,0.64,-0.6438561897747246
754,0.3266804690619173,0.14464004762512225,0.44,-1.1844245711374275
770,0.7500795221601753,0.3809523809523809,0.51,-0.9714308478032291
784,0.6609848484848485,0.4416324669402645,0.67,-0.5777669993169522
786,0.7967823543363112,0.5532788932174608,0.69,-0.5353317329965557
788,0.40891011270938415,0.19927840766837154,0.49,-1.0291463456595165
790,0.6491090154774115,0.4413766104349064,0.68,-0.5563933485243852
793,0.5939818800475547,0.3005212534905368,0.51,-0.9714308478032291
794,0.8437795125440005,0.528873466667372,0.63,-0.6665762662748083
796,0.6179368678060689,0.2878008474049776,0.47,-1.0892673380970874
797,0.796379496539261,0.4793672218530536,0.6,-0.7369655941662062
806,0.7232057727312127,0.5635086560320205,0.78,-0.3584539709124763
810,0.6104821534075282,0.3693387128423813,0.6,-0.7369655941662062
818,0.8479841518221091,0.4673931589918219,0.55,-0.862496476250065
826,0.6000913378116564,0.2925812172893587,0.49,-1.0291463456595165
827,0.7815096251266465,0.4977532705161876,0.64,-0.6438561897747246
828,0.7339473684210527,0.5577777777777778,0.76,-0.3959286763311392
829,0.7917229937323338,0.5452569169960475,0.69,-0.5353317329965557
830,0.5192307692307693,0.2928560144212611,0.56,-0.8365012677171204
831,0.7996891749675714,0.5155115857978849,0.64,-0.6438561897747246
832,0.7206445585166867,0.4558510638297872,0.63,-0.6665762662748083
836,0.6868446979336171,0.4557866101360817,0.66,-0.5994620704162712
839,0.6506024096385542,0.4184979371895259,0.64,-0.6438561897747246
840,0.4690609649138637,0.15687979623966564,0.33,-1.5994620704162712
841,0.5166666666666667,0.5555390555390556,1.08,0.11103131238874395
842,0.6481334664416843,0.4120868521628681,0.64,-0.6438561897747246
845,0.3954867886597411,0.23518815394362114,0.59,-0.7612131404128835
847,0.4183929278268901,0.2009369048350433,0.48,-1.0588936890535685
849,0.7077374940946497,0.3689163603964807,0.52,-0.9434164716336325
852,0.5107848364610559,0.36207884344442604,0.71,-0.49410907027004275
854,0.7333811327506592,0.615301740567344,0.84,-0.2515387669959645
855,0.6495726495726495,0.5714669051878354,0.88,-0.18442457113742744
856,0.4816326530612245,0.3076923076923077,0.64,-0.6438561897747246
857,0.6157456140350877,0.3377285401945562,0.55,-0.862496476250065
858,0.6285220286885246,0.403968253968254,0.64,-0.6438561897747246
861,0.3299843014128729,0.1851851851851852,0.56,-0.8365012677171204
862,0.7600663549992459,0.3808312514194867,0.5,-1.0
863,0.6362374175633461,0.4123870822041554,0.65,-0.6214883767462702
864,0.5380086149768057,0.2690827190827191,0.5,-1.0
866,0.4152019562207229,0.16133925087787748,0.39,-1.3584539709124763
868,0.7047635133161871,0.3767777460464784,0.53,-0.9159357352115255
871,0.3986301369863013,0.1706864168018441,0.43,-1.217591435072627
873,0.9009287925696594,0.5722240847043144,0.64,-0.6438561897747246
875,0.4759043486093669,0.21368868629216065,0.45,-1.15200309344505
876,0.6721311475409836,0.3795485001546232,0.56,-0.8365012677171204
877,0.7437337543993834,0.4718415163776161,0.63,-0.6665762662748083
880,0.8355918005321771,0.4393939393939394,0.53,-0.9159357352115255
882,0.6760467998040403,0.2784575828035003,0.41,-1.286304185156641
883,0.6615457375541154,0.39112258036709996,0.59,-0.7612131404128835
887,0.7894298793175197,0.4276060388209921,0.54,-0.888968687611256
889,0.3817300953566546,0.2426845814717172,0.64,-0.6438561897747246
891,0.4436867161186987,0.17426396029505087,0.39,-1.3584539709124763
897,0.6923154701718908,0.3791592394533571,0.55,-0.862496476250065
900,0.6128931003849571,0.2761861034588308,0.45,-1.15200309344505
901,0.8099253310791772,0.5943193187135918,0.73,-0.4540316308947075
902,0.9043942041648464,0.7843855510192551,0.87,-0.20091269392599642
904,0.8119312423346348,0.5941647760075064,0.73,-0.4540316308947075
906,0.6165865384615384,0.33036618902880294,0.54,-0.888968687611256
907,0.6967588936487996,0.4194402193266376,0.6,-0.7369655941662062
910,0.6190130624092889,0.4510962156123447,0.73,-0.4540316308947075
914,0.3145028120138806,0.16365252353276216,0.52,-0.9434164716336325
918,0.742513294705929,0.4842339475153545,0.65,-0.6214883767462702
921,0.5657836593519731,0.2628195557944293,0.46,-1.1202942337177118
922,0.5139621284755513,0.2276501802568153,0.44,-1.1844245711374275
923,0.7125227604072157,0.4725244285187867,0.66,-0.5994620704162712
925,0.7882491473120026,0.455575720911474,0.58,-0.7858751946471527
926,0.7699036511156186,0.4848644860034382,0.63,-0.6665762662748083
927,0.6805579766989163,0.4590822839399689,0.67,-0.5777669993169522
929,0.36184175847345945,0.2816305469556244,0.78,-0.3584539709124763
931,0.7754819118035384,0.5424325970028078,0.7,-0.5145731728297583
940,0.8278673163418291,0.6264550997782705,0.76,-0.3959286763311392
941,0.5898567446878653,0.3029075706107324,0.51,-0.9714308478032291
942,0.6516423475504468,0.4763079573934837,0.73,-0.4540316308947075
946,0.3023431594860166,0.072192330469596,0.24,-2.0588936890535687
949,0.5466973635956155,0.2850140056022409,0.52,-0.9434164716336325
951,0.8468705793295956,0.5868933257326774,0.69,-0.5353317329965557
954,0.6606501464496645,0.4494200191311567,0.68,-0.5563933485243852
956,0.897855303982306,0.5709451057704682,0.64,-0.6438561897747246
969,0.8338406683079886,0.5635086837575847,0.68,-0.5563933485243852
971,0.5005398606380373,0.36743506493506495,0.73,-0.4540316308947075
973,0.8658663698678539,0.6433952388694913,0.74,-0.4344028241457749
976,0.8371331956138217,0.5408291179235672,0.65,-0.6214883767462702
978,0.7882873210633947,0.495102286015801,0.63,-0.6665762662748083
979,0.6549245296543191,0.3919379950262272,0.6,-0.7369655941662062
980,0.6591108542562982,0.2681290322580645,0.41,-1.286304185156641
987,0.5400012719092787,0.2877614084318835,0.53,-0.9159357352115255
991,0.8245049400934873,0.6560681520314549,0.8,-0.3219280948873623
992,0.6814651589241072,0.2378853481260568,0.35,-1.5145731728297585
993,0.7366829151852456,0.4627223914949512,0.63,-0.6665762662748083
1003,0.6260691514177595,0.4645276292335117,0.74,-0.4344028241457749
1005,0.7426900584795322,0.5683576480990274,0.77,-0.3770696490798233
1007,0.8267564308681672,0.6354298287497744,0.77,-0.3770696490798233
1017,0.7985664235664236,0.6217719062546649,0.78,-0.3584539709124763
1019,0.5889292196007261,0.2627728876652836,0.45,-1.15200309344505
1021,0.5695595371407242,0.2564081475998574,0.45,-1.15200309344505
1023,0.5582897615060769,0.25477045893305705,0.46,-1.1202942337177118
1026,0.7286557377049181,0.3097319116800921,0.43,-1.217591435072627
1028,0.783544371570071,0.3733184036473384,0.48,-1.0588936890535685
1030,0.6880500531320672,0.5440032043945984,0.79,-0.3400754415976217
1033,0.4770094968073979,0.2687737815894127,0.56,-0.8365012677171204
1035,0.8234467424592019,0.6134524822695036,0.74,-0.4344028241457749
1036,0.6137997367621748,0.2349958528302477,0.38,-1.3959286763311392
1039,0.5252035088713529,0.3578079103811608,0.68,-0.5563933485243852
1041,0.7097463220294238,0.4215540876647039,0.59,-0.7612131404128835
1045,0.6089806851825743,0.34287228404875464,0.56,-0.8365012677171204
1048,0.6442939244663382,0.4300699300699301,0.67,-0.5777669993169522
1054,0.8729780206817914,0.6707839536761312,0.77,-0.3770696490798233
1060,0.7729045847795561,0.6200738759472999,0.8,-0.3219280948873623
1063,0.7420303966809195,0.5257352941176471,0.71,-0.49410907027004275
1064,0.7299986493179056,0.4259548441668294,0.58,-0.7858751946471527
1074,0.5661882650907556,0.4521624252537894,0.8,-0.3219280948873623
1075,0.7231629149791647,0.5293801420130995,0.73,-0.4540316308947075
1077,0.6937728740896101,0.2924841344414819,0.42,-1.2515387669959646
1080,0.8837478559176672,0.6288727979403774,0.71,-0.49410907027004275
1084,0.380630253685603,0.18892048305873174,0.5,-1.0
1091,0.5231312498443228,0.26628479854308185,0.51,-0.9714308478032291
1094,0.5908334511694087,0.30323270893533016,0.51,-0.9714308478032291
1096,0.5320175937511851,0.260518157859472,0.49,-1.0291463456595165
1104,0.6628179384203481,0.42981670929241256,0.65,-0.6214883767462702
1105,0.7674283154121864,0.6544905763921044,0.85,-0.23446525363702297
1107,0.8856951494641849,0.7114759774155748,0.8,-0.3219280948873623
1108,0.8101935646053293,0.5524497041420118,0.68,-0.5563933485243852
1110,0.6752265162721893,0.4497354497354497,0.67,-0.5777669993169522
1116,0.8045138528587734,0.5899946766875264,0.73,-0.4540316308947075
1120,0.6732961435847684,0.38096296296296295,0.57,-0.8109661756099832
1122,0.6745071429447542,0.4122500679376228,0.61,-0.7131188522118385
1123,0.4485833501581532,0.25710631233756515,0.57,-0.8109661756099832
1125,0.8083703782711162,0.6405643111842727,0.79,-0.3400754415976217
1127,0.44142608928094096,0.2132811220463648,0.48,-1.0588936890535685
1128,0.9498892897462689,0.892041671666195,0.94,-0.08926733809708741
1133,0.6895841298160656,0.3498334443704197,0.51,-0.9714308478032291
1139,0.7437503633509679,0.3762621774550205,0.51,-0.9714308478032291
1145,0.679199244822457,0.3822803771257379,0.56,-0.8365012677171204
1148,0.41601144849820704,0.210136554543674,0.51,-0.9714308478032291
1150,0.7161759348193291,0.5355487685778717,0.75,-0.4150374992788438
1152,0.6968253968253968,0.35526315789473684,0.51,-0.9714308478032291
1155,0.8719564036235501,0.6196891703974229,0.71,-0.49410907027004275
1163,0.7059006487158981,0.5586364556620327,0.79,-0.3400754415976217
1164,0.7289682539682539,0.409625835035132,0.56,-0.8365012677171204
1165,0.6068888578998745,0.323943661971831,0.53,-0.9159357352115255
1166,0.8347457627118644,0.3936310353595133,0.47,-1.0892673380970874
1173,0.7517482517482517,0.5353709992796131,0.71,-0.49410907027004275
1175,0.4376039894119872,0.20371927857209607,0.47,-1.0892673380970874
1177,0.8967451289559635,0.7733198976823502,0.86,-0.2175914350726268
1179,0.4444444444444444,0.2986656200941915,0.67,-0.5777669993169522
1181,0.6985294117647058,0.4111893164909276,0.59,-0.7612131404128835
1185,0.3969402219039988,0.13968174939285755,0.35,-1.5145731728297585
1190,0.8324608837864944,0.6148152954334285,0.74,-0.4344028241457749
1192,0.7993614303959131,0.6166185591137808,0.77,-0.3770696490798233
1197,0.5406631919482386,0.2997048772910842,0.55,-0.862496476250065
1198,0.7616866438356165,0.3478264338621524,0.46,-1.1202942337177118
1199,0.6361603228895665,0.3793556415286693,0.6,-0.7369655941662062
1202,0.7430355233119578,0.4565546579245209,0.61,-0.7131188522118385
1204,0.4307050092764377,0.1944620755315773,0.45,-1.15200309344505
1205,0.6648955250650166,0.3001546422411229,0.45,-1.15200309344505
1206,0.6355400696864111,0.3481182795698925,0.55,-0.862496476250065
1210,0.7321392735300021,0.4511465097402597,0.62,-0.6896598793878495
1215,0.5418471042705464,0.3518061751476223,0.65,-0.6214883767462702
1216,0.5720384928164814,0.34422652224208644,0.6,-0.7369655941662062
1225,0.864521841794569,0.7351234457634366,0.85,-0.23446525363702297
1226,0.518372330758746,0.2829346770276833,0.55,-0.862496476250065
1229,0.8159331424256797,0.35032198260311864,0.43,-1.217591435072627
1234,0.6007708957029004,0.3721827417479591,0.62,-0.6896598793878495
1238,0.7525120139799039,0.4668554006968642,0.62,-0.6896598793878495
1240,0.6976053871240488,0.4589669385249496,0.66,-0.5994620704162712
1242,0.7232196221840133,0.4274942329873125,0.59,-0.7612131404128835
1244,0.783470173213501,0.531224806292741,0.68,-0.5563933485243852
1245,0.9697643885798496,0.9158006593395872,0.94,-0.08926733809708741
1248,0.6927818710188746,0.4464426877470356,0.64,-0.6438561897747246
1249,0.7965116279069767,0.6478194726166329,0.81,-0.3040061868900999
1250,0.7745392225793492,0.6052635848513241,0.78,-0.3584539709124763
1254,0.5604918755973826,0.19489404340596084,0.35,-1.5145731728297585
1257,0.6173239227947562,0.4794819444444445,0.78,-0.3584539709124763
1259,0.7238666490758541,0.3625646751808371,0.5,-1.0
1261,0.7387975102948834,0.469067407076128,0.63,-0.6665762662748083
1265,0.579171142141067,0.3306097916213655,0.57,-0.8109661756099832
1268,0.548288608772572,0.2871584835585697,0.52,-0.9434164716336325
1270,0.9575032903031886,0.8573192742471739,0.9,-0.15200309344504997
1273,0.6729400224215246,0.3228400225954766,0.48,-1.0588936890535685
1274,0.7255481236174195,0.4930559410191694,0.68,-0.5563933485243852
1276,0.4774388108486711,0.18767395008810467,0.39,-1.3584539709124763
1278,0.8518518518518519,0.6585632183908046,0.77,-0.3770696490798233
1279,0.5557156279361102,0.2212066095320303,0.4,-1.3219280948873622
1280,0.8208595066646238,0.6296627648697246,0.77,-0.3770696490798233
1284,0.6704137343103824,0.3742116996417027,0.56,-0.8365012677171204
1286,0.6111985119240415,0.39028261181286095,0.64,-0.6438561897747246
1293,0.6531931529418336,0.2771929824561403,0.42,-1.2515387669959646
1294,0.7777939220804808,0.5532053005053219,0.71,-0.49410907027004275
1295,0.4749731093060346,0.28346128170894525,0.6,-0.7369655941662062
1296,0.5224492602707429,0.2412046867745888,0.46,-1.1202942337177118
1297,0.6584078331204768,0.2292369121561668,0.35,-1.5145731728297585
1299,0.892000156706039,0.6510866526904262,0.73,-0.4540316308947075
1301,0.8460382593568156,0.4734904002764261,0.56,-0.8365012677171204
1303,0.8130649241146711,0.5227196169485816,0.64,-0.6438561897747246
1307,0.7592059507988964,0.3887573708217023,0.51,-0.9714308478032291
1310,0.8998386859608589,0.6869240465790826,0.76,-0.3959286763311392
1318,0.6446786569485956,0.3296167721734395,0.51,-0.9714308478032291
1319,0.784068361532221,0.419367568136378,0.53,-0.9159357352115255
1322,0.8430335199372185,0.6165764378802507,0.73,-0.4540316308947075
1323,0.7612377806997557,0.5977242410739233,0.79,-0.3400754415976217
1328,0.6587052544307211,0.3948591208955282,0.6,-0.7369655941662062
1329,0.5578814916495081,0.2844218887908208,0.51,-0.9714308478032291
1335,0.7606902522758796,0.495733188104209,0.65,-0.6214883767462702
1340,0.5320031222558299,0.4257249164863618,0.8,-0.3219280948873623
1342,0.3923851130896422,0.17864744876239128,0.46,-1.1202942337177118
1345,0.5215738877710708,0.5358738828202582,1.03,0.04264433740849372
1347,0.6929411764705883,0.343045843045843,0.5,-1.0
1348,0.66791512568169,0.4258383103553418,0.64,-0.6438561897747246
1349,0.27815560578042603,0.15033384968751667,0.54,-0.888968687611256
1351,0.5608382874556628,0.3265968272161767,0.58,-0.7858751946471527
1355,0.8298573789434084,0.5201203944440541,0.63,-0.6665762662748083
1357,0.7893813273340833,0.5294976755667091,0.67,-0.5777669993169522
1359,0.6251151880707045,0.305480542369027,0.49,-1.0291463456595165
1370,0.5984260556299696,0.5028953333126339,0.84,-0.2515387669959645
1375,0.4904845787263491,0.3737733978559667,0.76,-0.3959286763311392
1377,0.6523516027127929,0.386711319986678,0.59,-0.7612131404128835
1378,0.6327525162111629,0.36594738095764506,0.58,-0.7858751946471527
1379,0.6772034395153411,0.4638154128020153,0.68,-0.5563933485243852
1381,0.7703477531232519,0.561998489568583,0.73,-0.4540316308947075
1386,0.6831687392018428,0.33621700879765404,0.49,-1.0291463456595165
1387,0.3676704014939309,0.17081233698817455,0.46,-1.1202942337177118
1394,0.893108118718593,0.665706616804391,0.75,-0.4150374992788438
1395,0.8492190025977501,0.5600308816329604,0.66,-0.5994620704162712
1396,0.8167420814479638,0.7064264910725593,0.86,-0.2175914350726268
1400,0.8663573860498092,0.7037556096139399,0.81,-0.3040061868900999
1401,0.8566619503510817,0.7709865539817524,0.9,-0.15200309344504997
1403,0.8330257387231847,0.5858958218906176,0.7,-0.5145731728297583
1404,0.7838775759799426,0.7238235428362774,0.92,-0.12029423371771177
1405,0.7609110818426856,0.4278282104369061,0.56,-0.8365012677171204
1412,0.8848700719344226,0.7723874842373604,0.87,-0.20091269392599642
1415,0.8073348544715899,0.5755859572253168,0.71,-0.49410907027004275
1416,0.7644889202374655,0.5329197684036394,0.7,-0.5145731728297583
1418,0.8191307057174015,0.5267357003004953,0.64,-0.6438561897747246
1420,0.5150491949910554,0.2668165917041479,0.52,-0.9434164716336325
1424,0.6752354048964219,0.3459090909090909,0.51,-0.9714308478032291
1425,0.7160108007166831,0.4007232821596431,0.56,-0.8365012677171204
1426,0.4827227953604942,0.2794832559448431,0.58,-0.7858751946471527
1430,0.8240015107166463,0.4254300180964045,0.52,-0.9434164716336325
1431,0.7813895781637717,0.5900543400543401,0.76,-0.3959286763311392
1432,0.6649594621316987,0.5492273638489811,0.83,-0.2688167584278
1435,0.5998780653028045,0.4119436931399066,0.69,-0.5353317329965557
1436,0.8195728065547718,0.4942015261308739,0.6,-0.7369655941662062
1440,0.8730332028418153,0.6671020533906724,0.76,-0.3959286763311392
1461,0.5493161264502493,0.24296469845665636,0.44,-1.1844245711374275
1466,0.7257963977559792,0.3611750491523692,0.5,-1.0
1468,0.7371088339089245,0.5844297173837963,0.79,-0.3400754415976217
1470,0.8082413383284619,0.6613284864720295,0.82,-0.2863041851566411
1476,0.6258414693545221,0.4266598077939535,0.68,-0.5563933485243852
1478,0.6838029617441381,0.4553366252667287,0.67,-0.5777669993169522
1479,0.6649778709527137,0.2849381944901045,0.43,-1.217591435072627
1484,0.5486412811994208,0.29874396135265696,0.54,-0.888968687611256
1487,0.7460499110406081,0.4446246948823084,0.6,-0.7369655941662062
1490,0.7975468869616631,0.6592263464708272,0.83,-0.2688167584278
1491,0.4856111866464179,0.2666685892500838,0.55,-0.862496476250065
1494,0.8491186021339105,0.6035375396784981,0.71,-0.49410907027004275
1496,0.7272457186773258,0.3141311181734405,0.43,-1.217591435072627
1498,0.6241871010082931,0.3372884037335865,0.54,-0.888968687611256
1499,0.6697409180512531,0.4209657984335376,0.63,-0.6665762662748083
1501,0.6912442416996096,0.364161072634628,0.53,-0.9159357352115255
1503,0.7150097465886942,0.6078787878787879,0.85,-0.23446525363702297
1508,0.9599378575051368,0.8054701387355836,0.84,-0.2515387669959645
1512,0.861597486659463,0.6498487812831173,0.75,-0.4150374992788438
1517,0.8493573721107991,0.6438310915089107,0.76,-0.3959286763311392
1526,0.9038884794890691,0.6152492278375306,0.68,-0.5563933485243852
1528,0.8050562524246735,0.6506868131868131,0.81,-0.3040061868900999
1533,0.8167733002291826,0.6073273942093541,0.74,-0.4344028241457749
1534,0.6076382537650142,0.36751644736842093,0.6,-0.7369655941662062
1536,0.809922509713882,0.5662168670456703,0.7,-0.5145731728297583
1537,0.7579459038820486,0.5183312750849027,0.68,-0.5563933485243852
1540,0.9120540881826792,0.6788229517396184,0.74,-0.4344028241457749
1543,0.8713981069838561,0.6440444819210511,0.74,-0.4344028241457749
1546,0.6825062771931842,0.5128756358517346,0.75,-0.4150374992788438
1555,0.6858612027005809,0.4758134412088647,0.69,-0.5353317329965557
1560,0.7070707070707071,0.42523305618543705,0.6,-0.7369655941662062
1561,0.4294001179543348,0.2502136297140265,0.58,-0.7858751946471527
1565,0.6329052449816533,0.2893153358269637,0.46,-1.1202942337177118
1569,0.8822556675084372,0.6881146409515551,0.78,-0.3584539709124763
1570,0.5603715170278638,0.3188405797101449,0.57,-0.8109661756099832
1571,0.7616832779623477,0.6229508196721312,0.82,-0.2863041851566411
1572,0.7858552225921815,0.5912547783515525,0.75,-0.4150374992788438
1582,0.7781059792337988,0.5707725082070266,0.73,-0.4540316308947075
1583,0.92451167095703,0.7916920029482221,0.86,-0.2175914350726268
1584,0.7417812776273935,0.3662938781172742,0.49,-1.0291463456595165
1585,0.3720364373170774,0.1439185400712059,0.39,-1.3584539709124763
1589,0.6494153367459601,0.37685245427600667,0.58,-0.7858751946471527
1593,0.5328703703703703,0.2765376984126984,0.52,-0.9434164716336325
1594,0.6621082621082621,0.3937829380764163,0.59,-0.7612131404128835
1596,0.6331238893120081,0.5315539739027284,0.84,-0.2515387669959645
1597,0.8121444432830118,0.6820962230103477,0.84,-0.2515387669959645
1602,0.8198938237848744,0.5590447446584267,0.68,-0.5563933485243852
1607,0.718263146867798,0.3883556891766883,0.54,-0.888968687611256
1608,0.7192271957774496,0.4675664700350517,0.65,-0.6214883767462702
1612,0.6776664908560541,0.30139119317440793,0.44,-1.1844245711374275
1613,0.7503500658380704,0.4226405483004538,0.56,-0.8365012677171204
1614,0.4493741646962064,0.3836958072894369,0.85,-0.23446525363702297
1617,0.3579670329670329,0.2315783736647046,0.65,-0.6214883767462702
1618,0.700725944869458,0.4472890495799235,0.64,-0.6438561897747246
1620,0.6973790959304031,0.4991720704863617,0.72,-0.47393118833241243
1623,0.7306322934031912,0.3944379732090857,0.54,-0.888968687611256
1629,0.7901036512584039,0.4700765552338335,0.59,-0.7612131404128835
1631,0.669130272489735,0.5272035601492966,0.79,-0.3400754415976217
1633,0.6150568181818181,0.3569572171131548,0.58,-0.7858751946471527
1634,0.4727767695099819,0.4373579186663299,0.93,-0.10469737866669322
1635,0.8028667171214514,0.599391445197754,0.75,-0.4150374992788438
1636,0.7874510044096031,0.4436761229314421,0.56,-0.8365012677171204
1638,0.6476800277633177,0.2783953094346353,0.43,-1.217591435072627
1639,0.6219711016331269,0.32153828174563426,0.52,-0.9434164716336325
1641,0.4752201276591521,0.2520073918826383,0.53,-0.9159357352115255
1642,0.8780145077720207,0.6185550125083671,0.7,-0.5145731728297583
1646,0.7710018382352941,0.3243987076702166,0.42,-1.2515387669959646
1654,0.4802521839281584,0.2808491277556418,0.58,-0.7858751946471527
1655,0.6690452285523811,0.3130979760048863,0.47,-1.0892673380970874
1656,0.461808310651843,0.1995837495837496,0.43,-1.217591435072627
1657,0.7272528433945757,0.4912919896640827,0.68,-0.5563933485243852
1661,0.5933542662630948,0.21369352317861803,0.36,-1.4739311883324124
1665,0.4296860087803016,0.2295517676210968,0.53,-0.9159357352115255
1666,0.5078756808415681,0.16697048549696092,0.33,-1.5994620704162712
1668,0.8246530457166756,0.36406061548923496,0.44,-1.1844245711374275
1670,0.5753860629877677,0.3819528237159013,0.66,-0.5994620704162712
1673,0.7995170923878511,0.5197097172191877,0.65,-0.6214883767462702
1674,0.7951877143715741,0.4444197173695338,0.56,-0.8365012677171204
1682,0.4189138576779026,0.2790204344673881,0.67,-0.5777669993169522
1683,0.5926442416046879,0.3507401757514557,0.59,-0.7612131404128835
1684,0.6448688271604939,0.3123070283191129,0.48,-1.0588936890535685
1702,0.7559344351057677,0.4210021820162124,0.56,-0.8365012677171204
1705,0.7468748910352523,0.4306006965895763,0.58,-0.7858751946471527
1706,0.6952748709862384,0.3763606973318056,0.54,-0.888968687611256
1709,0.8583333333333333,0.7137727325379358,0.83,-0.2688167584278
1712,0.6114585791833844,0.26884278644842025,0.44,-1.1844245711374275
1716,0.8994146757498458,0.6455236515276039,0.72,-0.47393118833241243
1721,0.6370793787748059,0.4686155913978495,0.74,-0.4344028241457749
1722,0.8785289794423938,0.6791043393184139,0.77,-0.3770696490798233
1723,0.7732097142117165,0.4932221009407973,0.64,-0.6438561897747246
1733,0.6100879420491299,0.3760439036029588,0.62,-0.6896598793878495
1737,0.6512096774193549,0.3809875228241023,0.59,-0.7612131404128835
1739,0.6791465378421899,0.3373038332904553,0.5,-1.0
1740,0.8693188525557785,0.6798248040207359,0.78,-0.3584539709124763
1741,0.5430111229003849,0.2773516298367871,0.51,-0.9714308478032291
1742,0.7645484418062327,0.468469176987097,0.61,-0.7131188522118385
1744,0.7831525676926994,0.560510665531586,0.72,-0.47393118833241243
1745,0.7829086566644339,0.4085686192060961,0.52,-0.9434164716336325
1751,0.6541760991302276,0.4683862433862434,0.72,-0.47393118833241243
1752,0.9131964224678136,0.828553726323243,0.91,-0.13606154957602837
1759,0.724024221184157,0.4624491669946216,0.64,-0.6438561897747246
1762,0.5569596378725009,0.24991755111830666,0.45,-1.15200309344505
1765,0.8447204968944101,0.5609129285898429,0.66,-0.5994620704162712
1766,0.8085714285714286,0.6257081707163541,0.77,-0.3770696490798233
1768,0.8047707211250748,0.6350036913990402,0.79,-0.3400754415976217
1769,0.666973394510832,0.4221747920227997,0.63,-0.6665762662748083
1772,0.5689611017841392,0.3905831995719637,0.69,-0.5353317329965557
